pop_2020,name,state,id
3794,Bordentown city,New Jersey,08f924fa
363,Cofield village,North Carolina,08fbfbc7
168,Metcalf village,Illinois,08fc0b6b
6876,Mountainside borough,New Jersey,08fc0d70
41063,Westfield city,Massachusetts,08fe2c3f
865,Grantsville town,Maryland,0901e430
3630,Clayton town,Delaware,09027341
12375,Palos Heights city,Illinois,0902de4c
1599,Youngsville borough,Pennsylvania,0907e82a
216,Russell town,Arkansas,090f0eb0
171,Taylor city,North Dakota,090f5fb0
1166,Runge town,Texas,09118f2e
124,Medora city,North Dakota,09136176
1884,Lookout Mountain town,Tennessee,09151f05
205225,Rochester city,New York,0916a0f0
679,Noorvik city,Alaska,091ad6bf
1684,Moweaqua village,Illinois,091ba0c3
58673,Parker town,Colorado,0920723b
336,Niobrara village,Nebraska,09235709
300,Keachi town,Louisiana,0927d8af
143751,McAllen city,Texas,09291f92
311,Uniondale town,Indiana,092985c0
1115,Rossville city,Kansas,0929ec88
1194,North Collins village,New York,092a47db
21413,Alliance city,Ohio,092b08b3
1143,Reedsville village,Wisconsin,092c2dde
346,Clarksburg city,Missouri,092dcfd8
126391,Athens-Clarke County unified government (balance),Georgia,09305e68
356,Green Camp village,Ohio,0932feee
275,Malcom city,Iowa,0938a330
243,Leamington town,Utah,093d416c
310,Chester town,Texas,093da06b
9192,Hillview city,Kentucky,093e28c5
349,Scandinavia village,Wisconsin,09417669
444,Appleby city,Texas,09439c14
589,Danville town,West Virginia,094ceb92
153,Kingston town,Utah,094e3e9f
2103,Lakin city,Kansas,09509a80
3666,Avalon city,California,09517ee4
6353,Delano city,Minnesota,09542878
18475,Homewood village,Illinois,0955f17e
3636,Clifton town,Arizona,0956ac46
712816,Washington city,District of Columbia,09581a89
207,Denton village,Nebraska,09596791
579,Addison village,Michigan,095edff8
604,Harmony town,North Carolina,096266fb
143,Yeoman town,Indiana,0966f852
371,Xenia village,Illinois,096e4773
215,Bladen village,Nebraska,0970c463
480,Smyer town,Texas,09735424
35722,Del Rio city,Texas,09766a7a
759,Gary city,West Virginia,097b384f
10,Kinbrae city,Minnesota,098123d4
503,Knollwood city,Texas,09864f67
920570,Jacksonville city,Florida,0989293a
283,Covington city,Texas,0989e8f4
66,Commerce village,Missouri,098a266d
107,Harper city,Iowa,098ba48e
1845,Bartonville town,Texas,0990dd2a
37423,Winter Springs city,Florida,0993cbbd
983,Rice city,Texas,099411f8
255307,Glendale city,Arizona,0996c757
2365,Danville city,Arkansas,09995142
229,Ellisburg village,New York,099fa167
8981,Fort Valley city,Georgia,09a1586a
50517,Glendora city,California,09a2ba26
1207,Archie city,Missouri,09a5b7e3
340,Arley town,Alabama,09a5d483
2725,Landrum city,South Carolina,09a8a41b
597,Hurtsboro town,Alabama,09ada93d
633,Norwalk village,Wisconsin,09ba48c4
1290,Waukomis town,Oklahoma,09bc652d
203,Whittier city,Alaska,09bf7851
125,Hoffman town,Oklahoma,09cb95f6
705,Echo city,Oregon,09ccc03d
820,Metolius city,Oregon,09d20e32
4131,Bradley Beach borough,New Jersey,09d3bfa9
953,Coker town,Alabama,09dbc6d2
1006,Ilwaco city,Washington,09de0716
6352,Gladewater city,Texas,09e8bed1
996,Brunswick town,North Carolina,09e940d6
204,Belvue city,Kansas,09eb2d78
5813,Moosic borough,Pennsylvania,09f0a563
2058,Veedersburg town,Indiana,09f24433
3219,Louisiana city,Missouri,09f2930f
69,Mount Lebanon town,Louisiana,09f6d204
5296,Union Beach borough,New Jersey,09f8e30d
557,Leeton city,Missouri,0a02436d
396,Weissport borough,Pennsylvania,0a02c227
1074,Hill City city,South Dakota,0a04a404
113,Lynnville village,Illinois,0a0bd43e
508,Trout Valley village,Illinois,0a0c434d
87,Dumont city,Minnesota,0a12275e
7879,Wytheville town,Virginia,0a1261bb
274,Trenton town,North Carolina,0a126674
93,Causey village,New Mexico,0a196763
11570,Evanston city,Wyoming,0a1eed2a
143,Leesville village,Ohio,0a2252f4
260,Lake Tekakwitha village,Missouri,0a232248
4216,Newport city,Vermont,0a2885e6
478,Charter Oak city,Iowa,0a341478
6497,Clairton city,Pennsylvania,0a35356e
147,Cloud Lake town,Florida,0a39180c
76284,Jacksonville city,North Carolina,0a3dbc28
445,Herman city,Minnesota,0a42684f
32461,Nacogdoches city,Texas,0a45ceb2
3292,Plainview city,Minnesota,0a468467
519,Thompsonville village,Illinois,0a5148d4
131,Coal Center borough,Pennsylvania,0a57d5e6
184,Laredo city,Missouri,0a5cae6c
6475,Anadarko city,Oklahoma,0a602f31
64630,East Orange city,New Jersey,0a6071ca
653,Dalzell village,Illinois,0a647c89
168,Twining village,Michigan,0a64f6ba
2324,Kinder town,Louisiana,0a6ae9dd
617,Suttons Bay village,Michigan,0a767dd7
338,Santee village,Nebraska,0a7897e1
695,Maplesville town,Alabama,0a80025d
643,Noble village,Illinois,0a801b4c
27402,Glen Ellyn village,Illinois,0a825864
7885,Lochbuie town,Colorado,0a88e09a
534,Tijeras village,New Mexico,0a8c81c0
3175,Ingram borough,Pennsylvania,0a8d6f08
1764,Milan city,Missouri,0a8df312
936,Hesperia village,Michigan,0a920ce2
488,Corbin City city,New Jersey,0a923565
36,Florence village,Illinois,0a930c3e
252,Clifford town,Indiana,0a9323a0
3928,Williamston city,Michigan,0a95a9f2
144,West town,Mississippi,0a9af77c
2339,Laurel Park town,North Carolina,0a9df61d
452,Bridgewater city,South Dakota,0aa16b2c
447,Sigurd town,Utah,0aa6779c
3430,Wilkesboro town,North Carolina,0aa74dab
2281,Waterford village,New York,0aa95404
22315,Prairie Village city,Kansas,0ab2df58
1073,Bergen village,New York,0ab33e98
8734,Cortez city,Colorado,0ab3f71f
880,Benton city,Missouri,0ab86b13
345,Ellis Grove village,Illinois,0abd2d75
151,Coleta village,Illinois,0abf1180
31567,Miami Lakes town,Florida,0ac0f558
1008,Eclectic town,Alabama,0ac4e00b
380,Hanoverton village,Ohio,0ac7e555
12424,Lake City city,Florida,0ad0c566
1331,Advance city,Missouri,0ad11ea5
20481,Harrison town,New Jersey,0ad11f0e
1835,Morgan city,Georgia,0ad501c1
166,Valley Springs town,Arkansas,0ad5cf6e
4290,Nashville city,Arkansas,0ad6b1f0
917,Hiawassee city,Georgia,0ad980fa
67,Fort Ripley city,Minnesota,0ade0a3d
2133,Berkeley Lake city,Georgia,0ae2623e
422,South Renovo borough,Pennsylvania,0ae2b170
635,Green Valley village,Illinois,0ae3f248
86,Carleton village,Nebraska,0ae506d9
10637,Brooklyn city,Ohio,0ae7af43
245,Belcher village,Louisiana,0ae96420
666,Rocky Hill borough,New Jersey,0aeb442b
28345,Lake in the Hills village,Illinois,0aec8b35
4179,Bristow city,Oklahoma,0aecd14e
935,Plain Dealing town,Louisiana,0af3838e
3893,Tabor City town,North Carolina,0af3ffa3
421,Clarendon borough,Pennsylvania,0af427bb
8458,Cleveland city,Texas,0af72fc5
111605,Antioch city,California,0afb6b4d
304,Wilmot village,Ohio,0afb6dba
12762,Cottonwood city,Arizona,0afc254d
2618,Pearl River town,Louisiana,0b016883
4358,St. James city,Minnesota,0b07daae
710,Berlin Heights village,Ohio,0b094448
3133,Homestead borough,Pennsylvania,0b1983bb
51680,Logan city,Utah,0b1ba6cd
23,Lone Elm city,Kansas,0b204b7d
2055,Ocean Gate borough,New Jersey,0b20a65c
142,Waterville city,Iowa,0b20bd54
10692,Petal city,Mississippi,0b2176d4
3787,Indian Head town,Maryland,0b24f579
2532,Haw River town,North Carolina,0b250aca
917,Glenwillow village,Ohio,0b28e7f7
786,Canon city,Georgia,0b2b30a1
511,Aurora town,North Carolina,0b2d0ae4
99,Winslow village,Nebraska,0b334574
2381,Enon village,Ohio,0b344f8d
483,Junior town,West Virginia,0b3838f7
204,Burns city,Kansas,0b38e5dd
1454,Akron city,Iowa,0b3a7345
11405,Burkburnett city,Texas,0b3a843c
2744,Ithaca city,Michigan,0b3c799e
10269,Forest Acres city,South Carolina,0b428685
945,Clarksville City city,Texas,0b486ce4
1712,Westernport town,Maryland,0b4ab671
7582,Cushing city,Oklahoma,0b50bcc5
4485,East Petersburg borough,Pennsylvania,0b51a4aa
454,Avery town,Texas,0b5225d5
42280,Grove City city,Ohio,0b530d9f
4916,Wildwood city,New Jersey,0b579497
2196,De Leon city,Texas,0b5af58f
97020,Fishers city,Indiana,0b5d0b67
3641,Farmerville town,Louisiana,0b60cc4b
1049,Luckey village,Ohio,0b61ff2e
4956,Eagar town,Arizona,0b62cbc7
878,Ashton village,Illinois,0b6503bb
1039,Ridgway town,Colorado,0b656386
36392,Phenix City city,Alabama,0b67b865
54773,Kettering city,Ohio,0b69a4ad
120,Long Island city,Kansas,0b6de89c
117,Fairfax town,South Dakota,0b746c45
7638,Farr West city,Utah,0b75cf4c
535,Glen Osborne borough,Pennsylvania,0b7894c8
5707,Oceanport borough,New Jersey,0b790373
1704,Bridgeport village,Ohio,0b7a9e75
173,Camden city,Missouri,0b7aadbe
1337,Cerro Gordo village,Illinois,0b7b2900
244,Vera town,Oklahoma,0b7bf777
103,Hidalgo village,Illinois,0b7cfe57
674,Brownsboro Farm city,Kentucky,0b84a3c4
2718,Covington village,Ohio,0b8781bd
165,Washington city,Arkansas,0b88bd49
6391,Purcell city,Oklahoma,0b89dd09
4617,Boiling Springs town,North Carolina,0b91c80d
224,Staplehurst village,Nebraska,0b965744
589067,Milwaukee city,Wisconsin,0b9a20a5
1017,St. George city,Kansas,0b9d8642
259,Melrose village,Ohio,0ba27844
213,Cross Timbers city,Missouri,0bacbd32
950,Roberta city,Georgia,0bade0d7
253,Plainville village,Illinois,0bb22ce2
335,Farnhamville city,Iowa,0bb9fd83
91,Ericson village,Nebraska,0bbdb5fa
198,Oakwood Park village,Missouri,0bc8643f
77558,Parma city,Ohio,0bc9e284
760,Windsor village,Illinois,0bcae6d1
3258,Myerstown borough,Pennsylvania,0bd33974
480,Oxford Junction city,Iowa,0bd7d173
1364,Beaver town,Oklahoma,0bdec5d1
1476,Pittsville town,Maryland,0be24082
2193,Eagle village,Wisconsin,0be459ce
6368,Newberry city,Florida,0be4dce3
2439,Lavaca city,Arkansas,0be7a14a
285,Meridian village,New York,0be83d35
5555,Marion town,Virginia,0bed914c
2186,New Ellenton town,South Carolina,0bf4d66b
1996,Dryden village,New York,0bff1c4b
351,Sigel town,Illinois,0c0120f0
1578,Cross Roads town,Texas,0c081c72
767,Vernon village,Michigan,0c0d9e4f
361,Rock Springs village,Wisconsin,0c128cbb
18013,Elizabeth City city,North Carolina,0c149494
8827,Angola city,Indiana,0c18f146
81,Fairview town,South Dakota,0c1d2ce3
13977,Hutchinson city,Minnesota,0c2565e5
47524,Bothell city,Washington,0c2b5eeb
1766,Bartlett city,Texas,0c2da638
942,Grace city,Idaho,0c2e613e
105851,Santa Maria city,California,0c2f7cb1
1064,Wister town,Oklahoma,0c31580f
7,Bergen city,North Dakota,0c373698
1523,Fairmount Heights town,Maryland,0c38d3df
1244,Mounds town,Oklahoma,0c3a6ac2
1655,Salem city,Arkansas,0c40044a
5547,Stroudsburg borough,Pennsylvania,0c42ec0f
1889,Albion city,Illinois,0c435029
2479,Nicoma Park city,Oklahoma,0c44e62f
339,Clayville village,New York,0c48267f
1183,Roseboro town,North Carolina,0c49cf44
206950,Birmingham city,Alabama,0c4a32a9
40783,Brighton city,Colorado,0c4af472
91,Esbon city,Kansas,0c4f14b5
65425,Port Orange city,Florida,0c4f75c1
16564,Cullman city,Alabama,0c538ee3
114,Marne city,Iowa,0c546611
415,Williamsburg village,New Mexico,0c60a138
1774,Zolfo Springs town,Florida,0c619823
327,Sawyer town,Oklahoma,0c64e5d1
4800,McLoud city,Oklahoma,0c6684d1
26533,Belmont city,California,0c6c25f1
102,Egegik city,Alaska,0c6cc405
21988,Naples city,Florida,0c6e8c0d
1225,Holiday Lakes town,Texas,0c7021de
1883,Leslie city,Michigan,0c7c76ab
6319,St. John city,Missouri,0c7ce889
19851,Lomita city,California,0c7f86a3
167,Hammond city,Minnesota,0c823718
4338,Tarentum borough,Pennsylvania,0c832f73
517,Big Sandy town,Tennessee,0c8b117d
4430,Rigby city,Idaho,0c8f1cad
337,Mansfield town,Washington,0c9a7ee3
7522,St. Gabriel city,Louisiana,0c9d1915
457,Reyno city,Arkansas,0c9e1769
679,Beasley city,Texas,0c9f2409
1126,Ransom Canyon town,Texas,0c9f6907
22580,Pottstown borough,Pennsylvania,0c9fd1cd
433,Murray City village,Ohio,0ca0d367
831,Rutledge city,Georgia,0ca320ba
71,Crookston village,Nebraska,0ca40225
366,McKean borough,Pennsylvania,0ca9cca8
1687,Holland village,Ohio,0cac80ff
2563,Owensville city,Missouri,0caddc51
16217,Niceville city,Florida,0cb0cbe6
1161,Julesburg town,Colorado,0cb3c5f6
1257,Platte city,South Dakota,0cb3dd47
6913,Youngtown town,Arizona,0cb8a3bd
1059,East Gull Lake city,Minnesota,0cb8a96b
7496,Belen city,New Mexico,0cba5933
3255,Hodgenville city,Kentucky,0cbb451a
370,Holy Cross city,Iowa,0cbc588b
11608,Arkansas City city,Kansas,0cbdbfca
1182,Bowling Green town,Virginia,0cc0238d
329,Portage Des Sioux city,Missouri,0cc1a355
602,Pavo city,Georgia,0cc35f83
668,Sebeka city,Minnesota,0ccacc8d
431,Bucklin city,Missouri,0ccb1449
196,Hancock city,Iowa,0cce9119
17572,Calhoun city,Georgia,0cd2d0bc
2145,Elmendorf city,Texas,0cd528e9
7784,Wilson borough,Pennsylvania,0cd61bf4
1197,Waterville town,Washington,0cda7137
200,Trenton town,South Carolina,0ce00e6e
877,Greenleaf city,Idaho,0ce186ac
20003,Boone town,North Carolina,0ce225c3
413,New Hebron town,Mississippi,0ce2c94b
5070,Hugo city,Oklahoma,0ceb5e48
3077,Mamou town,Louisiana,0cebe9b9
1308,Erin city,Tennessee,0cebf410
521,Thackerville town,Oklahoma,0cecfc05
2889,Monterey town,Tennessee,0cf3018e
426,Ellsinore city,Missouri,0cf52b5c
1671,Osseo city,Wisconsin,0cf52c76
165,Starrucca borough,Pennsylvania,0cf85d6a
706,Quinhagak city,Alaska,0cfab0b6
1067,Knox borough,Pennsylvania,0d04b9ea
2974,Barbourville city,Kentucky,0d051d1c
17982,Round Lake village,Illinois,0d05f235
184,Loachapoka town,Alabama,0d11abc6
5109,Creve Coeur village,Illinois,0d145618
566,Fonda city,Iowa,0d14e00e
3024,Seaside Heights borough,New Jersey,0d1a8e52
259,Hornsby town,Tennessee,0d1a9b0d
1323,Pemberton borough,New Jersey,0d1db414
1305,Park River city,North Dakota,0d233834
1324,Sublette city,Kansas,0d28e1ff
1141,Mooreland town,Oklahoma,0d2a4de0
2824,Cache city,Oklahoma,0d3363f1
29238,Westfield town,New Jersey,0d34317f
9706,Havre city,Montana,0d34ff10
297,Laporte borough,Pennsylvania,0d368b47
2210,Hawley city,Minnesota,0d39478b
60410,Terre Haute city,Indiana,0d3cc176
38416,Grants Pass city,Oregon,0d429706
569,Keithsburg city,Illinois,0d457a6e
6805,Valley Park city,Missouri,0d46878e
1804,Toquerville city,Utah,0d496a99
846,Waverly city,Missouri,0d4adfe8
587,Bath (Berkeley Springs) town,West Virginia,0d4b6989
721,Bella Villa city,Missouri,0d4c0a6d
49326,Dunwoody city,Georgia,0d4f54d9
481,Clearview village,West Virginia,0d4fbdea
685,Corydon city,Kentucky,0d587351
5400,Breckenridge city,Texas,0d59124e
7875,Butner town,North Carolina,0d596d9e
551,Jeromesville village,Ohio,0d5ca509
817,Bridgewater borough,Pennsylvania,0d6922a1
1157,Palm Shores town,Florida,0d6df623
303,Oxbow city,North Dakota,0d72010e
3579,Unicoi town,Tennessee,0d721085
1452,Head of the Harbor village,New York,0d779c78
5337,Goshen village,New York,0d7981fd
12746,Tehachapi city,California,0d7d5937
24158,West Memphis city,Arkansas,0d8181f3
773,Wataga village,Illinois,0d8211b0
3858,Malden city,Missouri,0d873b51
1856,Van Horn town,Texas,0d88621d
96,Kinsman village,Illinois,0d8a188e
358,Florence town,South Dakota,0d8d67b6
1001,Browning town,Montana,0d936791
389,Lohrville village,Wisconsin,0d976bc2
1176,Southmayd city,Texas,0d9a4edc
174,Lucan city,Minnesota,0d9b6a6a
187,Davis City city,Iowa,0d9c83f3
112,Bethel village,Missouri,0da67a03
1707,Warrenton city,Georgia,0daa828e
70519,Leander city,Texas,0daaa30f
1096,Sheffield city,Iowa,0dacb1c1
36800,Richmond city,Kentucky,0db2d2f0
5322,Archer Lodge town,North Carolina,0db5c822
1776,Lake City city,Tennessee,0db6d326
221,Ruthton city,Minnesota,0db7262b
53018,Paramount city,California,0db941d0
34260,Randolph Town city,Massachusetts,0dbc9d1c
564,Mayfield town,Utah,0dbd03fc
1141,Mount Gilead town,North Carolina,0dc48454
277,Tehuacana town,Texas,0dca4e67
98448,Lawrence city,Kansas,0dcb16d2
1741,Questa village,New Mexico,0dccd97c
2868,Bald Knob city,Arkansas,0dcd06a9
1026,Kenmare city,North Dakota,0dce8bc3
2826,Chatfield city,Minnesota,0dd0f45f
990,Henefer town,Utah,0dd2e6d9
70376,Wilmington city,Delaware,0dd414a8
2693,Dupont borough,Pennsylvania,0dd504bb
16,Brewster village,Nebraska,0dd598ca
736,Bradford city,Arkansas,0dd62fe3
4027,Fenton city,Missouri,0dd728eb
348,Harvey Cedars borough,New Jersey,0dd78fa0
957,Odell village,Illinois,0dd8145d
3953,Rogersville city,Missouri,0dd862ea
212,Hebron town,Texas,0dd9831f
43,Louisburg city,Minnesota,0dda03bc
13796,Palmetto city,Florida,0dda5e90
4575,Oconto city,Wisconsin,0ddcf6ac
3566,Saluda town,South Carolina,0de0416c
84,Nikolai city,Alaska,0de4c7f0
5940,Roanoke city,Alabama,0de660a3
423,De Land village,Illinois,0de69348
181,Maysville city,Iowa,0dec3a75
1467,Manito village,Illinois,0df6b71f
85538,Georgetown city,Texas,0df6f174
85329,Lake Forest city,California,0df8685c
19871,Forest Park city,Georgia,0df8d25c
353,Laytonsville town,Maryland,0dfa5cdf
623,Lovelady city,Texas,0dfb766a
163,Winstonville town,Mississippi,0dfc2c2f
197866,Little Rock city,Arkansas,0dfe4666
165,Wendell city,Minnesota,0dff0e92
3319,Annetta town,Texas,0e010538
2317,Dousman village,Wisconsin,0e017473
315,Blue Springs city,Nebraska,0e05c6cc
1631,Granger city,Iowa,0e05cf23
2686,Christopher city,Illinois,0e071d5f
1716,Deshler village,Ohio,0e0812f3
3065,Johnson Creek village,Wisconsin,0e105654
40310,Fitchburg city,Massachusetts,0e149504
132,Hanna town,Oklahoma,0e17f36a
1865,Mercer borough,Pennsylvania,0e18c2e9
169,Mason City village,Nebraska,0e19b4eb
9929,Galion city,Ohio,0e1acfdf
139,Sunny Side city,Georgia,0e1d69c5
96,Dodge city,North Dakota,0e29436a
589,Dubois city,Idaho,0e320b7f
737,Manilla city,Iowa,0e3264dc
280,Buckingham village,Illinois,0e33710a
52,Corral City town,Texas,0e379c4a
227,Warfield city,Kentucky,0e42a1c6
717,Salem city,Kentucky,0e4417c5
4543,Lexington city,Missouri,0e4c0495
273,St. Thomas town,Missouri,0e4c1ebe
2063,Marceline city,Missouri,0e603a0f
1086,Berry town,Alabama,0e628951
93,Pascola village,Missouri,0e676bfb
5664,Paola city,Kansas,0e68b895
2776,Mount Morris village,Illinois,0e6b75f7
340,New Point town,Indiana,0e6c512a
7990,Brazil city,Indiana,0e727eb1
360,Arenzville village,Illinois,0e776846
9338,Hartland village,Wisconsin,0e7b17f0
13141,New Ulm city,Minnesota,0e7d4e3c
7477,Rockton village,Illinois,0e7e16a4
32327,Sahuarita town,Arizona,0e7f3a4a
74,Stafford village,Ohio,0e85d763
538,Winfield city,Texas,0e871864
279,Empire village,Ohio,0e87ad2e
183,Easton city,Minnesota,0e88369d
1804,Medicine Lodge city,Kansas,0e89a94f
1460,Cuba village,New York,0e9118de
2243,Oyster Bay Cove village,New York,0e982480
5065,Spring Valley city,Illinois,0e9c441f
560,Grand Tower city,Illinois,0ea181d9
109,Biscay city,Minnesota,0ea980b9
84,Ocean Beach village,New York,0eac1016
64,Macedonia village,Illinois,0eaca87f
942,Bernville borough,Pennsylvania,0eae2f86
1262,Spring Grove city,Minnesota,0eb5c626
3592,Brookville village,New York,0eb7876b
1208,Diaz city,Arkansas,0eb84645
35460,Wildwood city,Missouri,0ebbafc9
422,Tribbey town,Oklahoma,0ec850c5
1687,Bessemer city,Michigan,0ec86b60
778,Conway city,Missouri,0ecfd5c8
2420,Phillipsburg city,Kansas,0ed0743f
1571,Chapel Hill town,Tennessee,0ed8249c
672,Mound City city,Kansas,0edb8c82
1183,Rock Port city,Missouri,0edcaa42
961,Meredosia village,Illinois,0edd40e0
1098,Clendenin town,West Virginia,0ee3b78a
120747,Vallejo city,California,0ee85e9d
17921,Taylor city,Texas,0ee97023
2227,Sugarcreek village,Ohio,0eeda367
5817,Prospect Park borough,New Jersey,0ef05f0c
74,Popejoy city,Iowa,0ef22b7f
2613,Shallowater city,Texas,0ef3a2f5
149,Crandall town,Indiana,0ef4598c
5925,Cottleville city,Missouri,0efa399a
5659,Patterson city,Louisiana,0efa9d58
112,Foxhome city,Minnesota,0efdc3c6
279,Compton village,Illinois,0efef5d5
